ID,AreaSet,AuctionName,AuctionDateTime,SourceData,EURGBPRate,DeliveryPeriod,IntervalDuration,EURPrices,GBPPrices
11968,SEM-DA,PWR-MRC-D+1,21/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200321110000_20200321113346.csv,0.92140422,22/03/2020 14:00,60,31.17,28.72016954
11969,SEM-DA,PWR-MRC-D+1,21/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200321110000_20200321113346.csv,0.92140422,22/03/2020 15:00,60,28.945,26.67004515
11970,SEM-DA,PWR-MRC-D+1,21/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200321110000_20200321113346.csv,0.92140422,22/03/2020 16:00,60,36.2,33.35483276
11971,SEM-DA,PWR-MRC-D+1,21/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200321110000_20200321113346.csv,0.92140422,22/03/2020 17:00,60,44.901,41.37197088
11972,SEM-DA,PWR-MRC-D+1,21/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200321110000_20200321113346.csv,0.92140422,22/03/2020 18:00,60,58.628,54.02008661
11973,SEM-DA,PWR-MRC-D+1,21/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200321110000_20200321113346.csv,0.92140422,22/03/2020 19:00,60,53,48.83442366
11974,SEM-DA,PWR-MRC-D+1,21/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200321110000_20200321113346.csv,0.92140422,22/03/2020 20:00,60,39.27,36.18354372
11975,SEM-DA,PWR-MRC-D+1,21/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200321110000_20200321113346.csv,0.92140422,22/03/2020 21:00,60,28.945,26.67004515
11976,SEM-DA,PWR-MRC-D+1,21/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200321110000_20200321113346.csv,0.92140422,22/03/2020 22:00,60,24.929,22.9696858
11977,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,22/03/2020 23:00,60,27.21,25.07140883
11978,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 00:00,60,30.009,27.65041924
11979,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 01:00,60,30.98,28.54510274
11980,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 02:00,60,30.38,27.9922602
11981,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 03:00,60,30.38,27.9922602
11982,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 04:00,60,30,27.6421266
11983,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 05:00,60,29.191,26.89671059
11984,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 06:00,60,34.295,31.59955772
11985,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 07:00,60,39,35.93476458
11986,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 08:00,60,42.2,38.88325808
11987,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 09:00,60,40.05,36.90223901
11988,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 10:00,60,33.069,30.46991615
11989,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 11:00,60,32.234,29.70054363
11990,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 12:00,60,32.012,29.49599189
11991,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 13:00,60,29.401,27.09020547
11992,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 14:00,60,29.401,27.09020547
11993,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 15:00,60,29.401,27.09020547
11994,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 16:00,60,30.994,28.55800239
11995,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 17:00,60,39.86,36.72717221
11996,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 18:00,60,49.744,45.83433152
11997,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 19:00,60,48.535,44.72035382
11998,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 20:00,60,34.075,31.3968488
11999,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 21:00,60,31.821,29.32000368
12000,SEM-DA,PWR-MRC-D+1,22/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200322110000_20200322113321.csv,0.92140422,23/03/2020 22:00,60,25.01,23.04431954
12001,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,23/03/2020 23:00,60,27.743,25.56487293
12002,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 00:00,60,26.935,24.82030972
12003,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 01:00,60,24.825,22.87596765
12004,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 02:00,60,24.722,22.78105427
12005,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 03:00,60,20.426,18.82233697
12006,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 04:00,60,18.32,16.88168086
12007,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 05:00,60,2,1.84297826
12008,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 06:00,60,15,13.82233695
12009,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 07:00,60,25,23.03722825
12010,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 08:00,60,31,28.56616303
12011,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 09:00,60,33.72,31.07261346
12012,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 10:00,60,27.13,25.0000001
12013,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 11:00,60,25,23.03722825
12014,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 12:00,60,24.826,22.87688914
12015,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 13:00,60,23.791,21.92314789
12016,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 14:00,60,23.5,21.65499456
12017,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 15:00,60,23.5,21.65499456
12018,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 16:00,60,32,29.48765216
12019,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 17:00,60,34,31.33063042
12020,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 18:00,60,42.163,38.85274619
12021,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 19:00,60,43.868,40.42388515
12022,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 20:00,60,33.263,30.65149293
12023,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 21:00,60,30.331,27.9496868
12024,SEM-DA,PWR-MRC-D+1,23/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200323110000_20200323113315.csv,0.92148913,24/03/2020 22:00,60,23.5,21.65499456
12025,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,24/03/2020 23:00,60,21,19.46246526
12026,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 00:00,60,19.34,17.92400372
12027,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 01:00,60,19.162,17.75903616
12028,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 02:00,60,19,17.60889714
12029,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 03:00,60,21.03,19.49026878
12030,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 04:00,60,25.417,23.55607045
12031,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 05:00,60,27.18,25.18999075
12032,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 06:00,60,32.61,30.2224282
12033,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 07:00,60,32.651,30.26042634
12034,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 08:00,60,36.4,33.73493978
12035,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 09:00,60,38.8,35.95922153
12036,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 10:00,60,40.76,37.77571829
12037,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 11:00,60,43.548,40.35959224
12038,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 12:00,60,44,40.77849864
12039,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 13:00,60,46.32,42.92863766
12040,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 14:00,60,45.09,41.78869327
12041,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 15:00,60,48.32,44.78220578
12042,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 16:00,60,50.31,46.62650606
12043,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 17:00,60,64,59.31417984
12044,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 18:00,60,75.45,69.92585733
12045,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 19:00,60,75.45,69.92585733
12046,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 20:00,60,60,55.6070436
12047,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 21:00,60,40.76,37.77571829
12048,SEM-DA,PWR-MRC-D+1,24/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200324110000_20200324113519.csv,0.92678406,25/03/2020 22:00,60,37.107,34.39017611
12049,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,25/03/2020 23:00,60,37.78,34.23652011
12050,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 00:00,60,33.73,30.56637965
12051,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 01:00,60,32.109,29.09741726
12052,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 02:00,60,31.331,28.39238781
12053,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 03:00,60,30,27.1862256
12054,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 04:00,60,28.99,26.270956
12055,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 05:00,60,28.845,26.13955591
12056,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 06:00,60,33.587,30.43679197
12057,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 07:00,60,34.73,31.47258717
12058,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 08:00,60,37.66,34.1277752
12059,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 09:00,60,37.66,34.1277752
12060,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 10:00,60,37.66,34.1277752
12061,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 11:00,60,37.66,34.1277752
12062,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 12:00,60,37.66,34.1277752
12063,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 13:00,60,37.36,33.85591295
12064,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 14:00,60,34.72,31.46352509
12065,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 15:00,60,34.72,31.46352509
12066,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 16:00,60,35.548,32.21386492
12067,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 17:00,60,42.834,38.81649291
12068,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 18:00,60,57.305,51.93022193
12069,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 19:00,60,58.04,52.59628446
12070,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 20:00,60,38.845,35.20163111
12071,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 21:00,60,35.55,32.21567734
12072,SEM-DA,PWR-MRC-D+1,25/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200325110000_20200325113421.csv,0.90620752,26/03/2020 22:00,60,32.1,29.08926139
12073,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,26/03/2020 23:00,60,37,34.0386384
12074,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 00:00,60,37,34.0386384
12075,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 01:00,60,34.99,32.18951237
12076,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 02:00,60,29.749,27.36798524
12077,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 03:00,60,29.436,27.08003676
12078,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 04:00,60,29.024,26.70101192
12079,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 05:00,60,29.436,27.08003676
12080,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 06:00,60,33.94,31.22355101
12081,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 07:00,60,39.371,36.21987115
12082,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 08:00,60,42.304,38.91812321
12083,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 09:00,60,39.967,36.76816921
12084,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 10:00,60,35.5,32.6586936
12085,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 11:00,60,34.01,31.28794843
12086,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 12:00,60,30.562,28.11591532
12087,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 13:00,60,29.371,27.02023915
12088,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 14:00,60,28,25.7589696
12089,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 15:00,60,29.371,27.02023915
12090,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 16:00,60,30.151,27.73781044
12091,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 17:00,60,35.465,32.62649489
12092,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 18:00,60,44.791,41.20607169
12093,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 19:00,60,44.531,40.96688126
12094,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 20:00,60,32.649,30.03587852
12095,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 21:00,60,32.493,29.89236426
12096,SEM-DA,PWR-MRC-D+1,26/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200326110000_20200326113915.csv,0.9199632,27/03/2020 22:00,60,29.807,27.4213431
12097,SEM-DA,PWR-MRC-D+1,27/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200327110000_20200327113324.csv,0.90009001,27/03/2020 23:00,60,33.8,30.42304234
12098,SEM-DA,PWR-MRC-D+1,27/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200327110000_20200327113324.csv,0.90009001,28/03/2020 00:00,60,30.29,27.2637264
12099,SEM-DA,PWR-MRC-D+1,27/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200327110000_20200327113324.csv,0.90009001,28/03/2020 01:00,60,28.963,26.06930696
12100,SEM-DA,PWR-MRC-D+1,27/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200327110000_20200327113324.csv,0.90009001,28/03/2020 02:00,60,23.311,20.98199822
12101,SEM-DA,PWR-MRC-D+1,27/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200327110000_20200327113324.csv,0.90009001,28/03/2020 03:00,60,21.096,18.98829885
12102,SEM-DA,PWR-MRC-D+1,27/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200327110000_20200327113324.csv,0.90009001,28/03/2020 04:00,60,19.388,17.45094511
12103,SEM-DA,PWR-MRC-D+1,27/03/2020 11:00,MarketResult_SEM-DA_PWR-MRC-D+1_20200327110000_20200327113324.csv,0.90009001,28/03/2020 05:00,60,19.938,17.94599462
