StartTime,EndTime,ImbalanceVolume,ImbalancePrice,ImbalanceCost
"2019-06-07 11:30:00","2019-06-07 12:00:00",-10.03,33.93,-340.3179
"2019-06-07 12:00:00","2019-06-07 12:30:00",-5.455,30.56,-166.7048
"2019-06-07 12:30:00","2019-06-07 13:00:00",-9.789,34.05,-333.31545
"2019-06-07 13:00:00","2019-06-07 13:30:00",-7.22,35.73,-257.9706
"2019-06-07 13:00:00","2019-06-07 13:30:00",-10.02,29.39,-294.4878
"2019-06-07 13:30:00","2019-06-07 14:00:00",-13.292,31.55,-419.3626
"2019-06-07 13:30:00","2019-06-07 14:00:00",3.432,53.51,183.64632
"2019-06-07 14:00:00","2019-06-07 14:30:00",6.234,37.89,236.20626
"2019-06-07 14:30:00","2019-06-07 15:00:00",8.049,50.1,403.2549
"2019-06-07 15:00:00","2019-06-07 15:30:00",10.748,51.47,553.19956
"2019-06-07 15:30:00","2019-06-07 16:00:00",16.89,54.61,922.3629
"2019-06-07 16:00:00","2019-06-07 16:30:00",23.947,17.95,429.84865
"2019-06-07 16:30:00","2019-06-07 17:00:00",21.534,24.56,528.87504
"2019-06-07 17:00:00","2019-06-07 17:30:00",19.877,29.84,593.12968
"2019-06-07 17:30:00","2019-06-07 18:00:00",18.443,44.32,817.39376
"2019-06-07 18:00:00","2019-06-07 18:30:00",25.275,41.95,1060.28625
"2019-06-07 18:30:00","2019-06-07 19:00:00",33.598,84.26,2830.96748
"2019-06-07 19:00:00","2019-06-07 19:30:00",24.077,74.63,1796.86651
"2019-06-07 19:30:00","2019-06-07 20:00:00",24.679,77,1900.283
"2019-06-07 20:00:00","2019-06-07 20:30:00",32.975,75.97,2505.11075
"2019-06-07 20:30:00","2019-06-07 21:00:00",29.554,62.92,1859.53768
"2019-06-07 21:00:00","2019-06-07 21:30:00",21.433,40.67,871.68011
"2019-06-07 21:30:00","2019-06-07 22:00:00",43.375,62.47,2709.63625
"2019-06-07 22:00:00","2019-06-07 22:30:00",35.313,61.94,2187.28722
"2019-06-07 22:30:00","2019-06-07 23:00:00",26.353,62.55,1648.38015
"2019-06-07 23:00:00","2019-06-07 23:30:00",30.259,65.36,1977.72824
"2019-06-07 23:30:00","2019-06-08 00:00:00",25.22,65.35,1648.127
"2019-06-08 00:00:00","2019-06-08 00:30:00",30.259,65.36,NULL
"2019-06-08 00:30:00","2019-06-08 01:00:00",25.22,65.35,NULL
"2019-06-08 01:00:00","2019-06-08 01:30:00",21.239,57.02,1211.04778
"2019-06-08 01:30:00","2019-06-08 02:00:00",25.234,62.45,1575.8633
"2019-06-08 02:00:00","2019-06-08 02:30:00",31.863,66.86,2130.36018
"2019-06-08 02:30:00","2019-06-08 03:00:00",31.164,67.29,2097.02556
"2019-06-08 03:00:00","2019-06-08 03:30:00",27.756,66.28,1839.66768
"2019-06-08 03:30:00","2019-06-08 04:00:00",21.56,57.38,1237.1128
"2019-06-08 04:00:00","2019-06-08 04:30:00",24.02,59.26,1423.4252
"2019-06-08 04:30:00","2019-06-08 05:00:00",24.13,61.09,1474.1017
"2019-06-08 05:00:00","2019-06-08 05:30:00",21.29,58.56,1246.7424
"2019-06-08 05:30:00","2019-06-08 06:00:00",22.863,59.46,1359.43398
"2019-06-08 06:00:00","2019-06-08 06:30:00",31.596,66.27,2093.86692
"2019-06-08 06:30:00","2019-06-08 07:00:00",35.401,67.42,2386.73542
"2019-06-08 07:00:00","2019-06-08 07:30:00",26.11,53.28,1391.1408
"2019-06-08 07:30:00","2019-06-08 08:00:00",28.512,57.46,1638.29952
"2019-06-08 08:00:00","2019-06-08 08:30:00",16.58,61.01,1011.5458
"2019-06-08 08:30:00","2019-06-08 09:00:00",21.284,58.05,1235.5362
"2019-06-08 09:00:00","2019-06-08 09:30:00",22.85,60.96,1392.936
"2019-06-08 09:30:00","2019-06-08 10:00:00",23.372,62.87,1469.39764
"2019-06-08 10:00:00","2019-06-08 10:30:00",23.559,63.23,1489.63557
"2019-06-08 10:30:00","2019-06-08 11:00:00",23.788,56.07,1333.79316
"2019-06-08 11:00:00","2019-06-08 11:30:00",23.95,56.05,1342.3975
"2019-06-08 11:30:00","2019-06-08 12:00:00",14.828,42.78,634.34184
"2019-06-08 12:00:00","2019-06-08 12:30:00",14.712,51.16,752.66592
"2019-06-08 12:30:00","2019-06-08 13:00:00",12.447,51.38,639.52686
"2019-06-08 13:00:00","2019-06-08 13:30:00",16.66,46.91,781.5206
"2019-06-08 13:00:00","2019-06-08 13:30:00",8.907,18.81,167.54067
"2019-06-08 13:30:00","2019-06-08 14:00:00",21.014,39.6,832.1544
"2019-06-08 13:30:00","2019-06-08 14:00:00",-3.314,48.28,-159.99992
"2019-06-08 14:00:00","2019-06-08 14:30:00",16.541,18.02,298.06882
"2019-06-08 14:30:00","2019-06-08 15:00:00",15.234,34.48,525.26832
"2019-06-08 15:00:00","2019-06-08 15:30:00",-15.41,25.19,-388.1779
"2019-06-08 15:30:00","2019-06-08 16:00:00",-13.269,24.85,-329.73465
"2019-06-08 16:00:00","2019-06-08 16:30:00",-3.32,18.35,-60.922
"2019-06-08 16:30:00","2019-06-08 17:00:00",-1.186,41.03,-48.66158
"2019-06-08 17:00:00","2019-06-08 17:30:00",-7.784,27.13,-211.17992
"2019-06-08 17:30:00","2019-06-08 18:00:00",-9.689,21,-203.469
"2019-06-08 18:00:00","2019-06-08 18:30:00",-0.701,20.16,-14.13216
"2019-06-08 18:30:00","2019-06-08 19:00:00",4.269,33.94,144.88986
"2019-06-08 19:00:00","2019-06-08 19:30:00",9.219,41.41,381.75879
"2019-06-08 19:30:00","2019-06-08 20:00:00",10.298,68.86,709.12028
"2019-06-08 20:00:00","2019-06-08 20:30:00",17.123,71.08,1217.10284
"2019-06-08 20:30:00","2019-06-08 21:00:00",17.324,86.28,1494.71472
"2019-06-08 21:00:00","2019-06-08 21:30:00",12.118,61.02,739.44036
"2019-06-08 21:30:00","2019-06-08 22:00:00",10.355,52.58,544.4659
"2019-06-08 22:00:00","2019-06-08 22:30:00",8.233,48.33,397.90089
"2019-06-08 22:30:00","2019-06-08 23:00:00",5.447,36.34,197.94398
"2019-06-08 23:00:00","2019-06-08 23:30:00",0.874,25.76,22.51424
"2019-06-08 23:30:00","2019-06-09 00:00:00",-2.867,26.23,-75.20141
"2019-06-09 00:00:00","2019-06-09 00:30:00",0.874,25.76,NULL
"2019-06-09 00:30:00","2019-06-09 01:00:00",-2.867,26.23,NULL
"2019-06-09 01:00:00","2019-06-09 01:30:00",-2.26,23.53,-53.1778
"2019-06-09 01:30:00","2019-06-09 02:00:00",5.004,40.18,201.06072
"2019-06-09 02:00:00","2019-06-09 02:30:00",5.32,42.76,227.4832
"2019-06-09 02:30:00","2019-06-09 03:00:00",3.154,47.37,149.40498
"2019-06-09 03:00:00","2019-06-09 03:30:00",-3.71,20.65,-76.6115
"2019-06-09 03:30:00","2019-06-09 04:00:00",0.715,27.52,19.6768
"2019-06-09 04:00:00","2019-06-09 04:30:00",4.372,42.89,187.51508
"2019-06-09 04:30:00","2019-06-09 05:00:00",14.161,53.5,757.6135
"2019-06-09 05:00:00","2019-06-09 05:30:00",10.651,56.93,606.36143
"2019-06-09 05:30:00","2019-06-09 06:00:00",8.004,19.08,152.71632
"2019-06-09 06:00:00","2019-06-09 06:30:00",5.871,36.96,216.99216
"2019-06-09 06:30:00","2019-06-09 07:00:00",-21.035,26.19,-550.90665
"2019-06-09 07:00:00","2019-06-09 07:30:00",-32.451,24.43,-792.77793
"2019-06-09 07:30:00","2019-06-09 08:00:00",-19.221,24.83,-477.25743
"2019-06-09 08:00:00","2019-06-09 08:30:00",-12.139,27.37,-332.24443
"2019-06-09 08:30:00","2019-06-09 09:00:00",-7.053,26.87,-189.51411
"2019-06-09 09:00:00","2019-06-09 09:30:00",2.274,53.88,122.52312
"2019-06-09 09:30:00","2019-06-09 10:00:00",10.404,38.84,404.09136
"2019-06-09 10:00:00","2019-06-09 10:30:00",4.916,44.6,219.2536
"2019-06-09 10:30:00","2019-06-09 11:00:00",6.691,63.59,425.48069
"2019-06-09 11:00:00","2019-06-09 11:30:00",11.491,37.22,427.69502
"2019-06-09 11:30:00","2019-06-09 12:00:00",12.618,40.02,504.97236
"2019-06-09 12:00:00","2019-06-09 12:30:00",13.015,59.06,768.6659
"2019-06-09 12:30:00","2019-06-09 13:00:00",12.992,38.96,506.16832
"2019-06-09 13:00:00","2019-06-09 13:30:00",14.273,52.21,745.19333
"2019-06-09 13:00:00","2019-06-09 13:30:00",12.921,42.83,553.40643
"2019-06-09 13:30:00","2019-06-09 14:00:00",14.715,43.03,633.18645
"2019-06-09 13:30:00","2019-06-09 14:00:00",14.054,23.11,324.78794
"2019-06-09 14:00:00","2019-06-09 14:30:00",9.019,21.73,195.98287
"2019-06-09 14:30:00","2019-06-09 15:00:00",2.598,29.47,76.56306
"2019-06-09 15:00:00","2019-06-09 15:30:00",1.129,45.64,51.52756
"2019-06-09 15:30:00","2019-06-09 16:00:00",20.499,50.83,1041.96417
"2019-06-09 16:00:00","2019-06-09 16:30:00",22.359,28.93,646.84587
"2019-06-09 16:30:00","2019-06-09 17:00:00",26.228,50.37,1321.10436
"2019-06-09 17:00:00","2019-06-09 17:30:00",29.569,59.34,1754.62446
"2019-06-09 17:30:00","2019-06-09 18:00:00",30.29,52.93,1603.2497
"2019-06-09 18:00:00","2019-06-09 18:30:00",43.186,35.2,1520.1472
"2019-06-09 18:30:00","2019-06-09 19:00:00",59.169,170.73,10101.92337
"2019-06-09 19:00:00","2019-06-09 19:30:00",55.327,195.22,10800.93694
"2019-06-09 19:30:00","2019-06-09 20:00:00",55.688,186.72,10398.06336
"2019-06-09 20:00:00","2019-06-09 20:30:00",46.988,91.15,4282.9562
"2019-06-09 20:30:00","2019-06-09 21:00:00",35.595,27.48,978.1506
"2019-06-09 21:00:00","2019-06-09 21:30:00",29.399,60.95,1791.86905
"2019-06-09 21:30:00","2019-06-09 22:00:00",27.641,40.7,1124.9887
"2019-06-09 22:00:00","2019-06-09 22:30:00",21.584,23.55,508.3032
"2019-06-09 22:30:00","2019-06-09 23:00:00",17.721,22.66,401.55786
"2019-06-09 23:00:00","2019-06-09 23:30:00",8.507,18.57,157.97499
"2019-06-09 23:30:00","2019-06-10 00:00:00",-0.095,16.9,-1.6055
"2019-06-10 00:00:00","2019-06-10 00:30:00",8.507,18.57,NULL
"2019-06-10 00:30:00","2019-06-10 01:00:00",-0.095,16.9,NULL
"2019-06-10 01:00:00","2019-06-10 01:30:00",-13.949,21.91,-305.62259
"2019-06-10 01:30:00","2019-06-10 02:00:00",-18.555,19.64,-364.4202
"2019-06-10 02:00:00","2019-06-10 02:30:00",-15.722,23.27,-365.85094
"2019-06-10 02:30:00","2019-06-10 03:00:00",-13.071,25.38,-331.74198
"2019-06-10 03:00:00","2019-06-10 03:30:00",-13.13,25.07,-329.1691
"2019-06-10 03:30:00","2019-06-10 04:00:00",-10.689,22.49,-240.39561
"2019-06-10 04:00:00","2019-06-10 04:30:00",-6.679,22.14,-147.87306
"2019-06-10 04:30:00","2019-06-10 05:00:00",-7.605,27.35,-207.99675
"2019-06-10 05:00:00","2019-06-10 05:30:00",-13.298,29.45,-391.6261
"2019-06-10 05:30:00","2019-06-10 06:00:00",-11.368,23.56,-267.83008
"2019-06-10 06:00:00","2019-06-10 06:30:00",-16.491,23.76,-391.82616
"2019-06-10 06:30:00","2019-06-10 07:00:00",-24.888,25.73,-640.36824
"2019-06-10 07:00:00","2019-06-10 07:30:00",-21.099,23.72,-500.46828
"2019-06-10 07:30:00","2019-06-10 08:00:00",-8.04,17.69,-142.2276
"2019-06-10 08:00:00","2019-06-10 08:30:00",-1.754,25.35,-44.4639
"2019-06-10 08:30:00","2019-06-10 09:00:00",-2.12,21.65,-45.898
"2019-06-10 09:00:00","2019-06-10 09:30:00",-4.623,17.83,-82.42809
"2019-06-10 09:30:00","2019-06-10 10:00:00",-6.299,17.13,-107.90187
"2019-06-10 10:00:00","2019-06-10 10:30:00",-11.752,21.68,-254.78336
"2019-06-10 10:30:00","2019-06-10 11:00:00",-16.885,22.05,-372.31425
"2019-06-10 11:00:00","2019-06-10 11:30:00",-10.701,22.33,-238.95333
"2019-06-10 11:30:00","2019-06-10 12:00:00",-1.493,22.59,-33.72687
"2019-06-10 12:00:00","2019-06-10 12:30:00",-2.954,22.9,-67.6466
"2019-06-10 12:30:00","2019-06-10 13:00:00",-6.578,18.35,-120.7063
"2019-06-10 13:00:00","2019-06-10 13:30:00",-4.606,15.07,-69.41242
"2019-06-10 13:00:00","2019-06-10 13:30:00",-1.225,30.59,-37.47275
"2019-06-10 13:30:00","2019-06-10 14:00:00",-4.509,15.81,-71.28729
"2019-06-10 13:30:00","2019-06-10 14:00:00",-9.992,30.3,-302.7576
"2019-06-10 14:00:00","2019-06-10 14:30:00",-20.537,21.95,-450.78715
"2019-06-10 14:30:00","2019-06-10 15:00:00",-23.68,18.92,-448.0256
"2019-06-10 15:00:00","2019-06-10 15:30:00",-17.822,27.57,-491.35254
"2019-06-10 15:30:00","2019-06-10 16:00:00",-10.973,23.08,-253.25684
"2019-06-10 16:00:00","2019-06-10 16:30:00",-18.608,21.46,-399.32768
"2019-06-10 16:30:00","2019-06-10 17:00:00",-14.197,22.29,-316.45113
"2019-06-10 17:00:00","2019-06-10 17:30:00",-15.65,20.57,-321.9205
"2019-06-10 17:30:00","2019-06-10 18:00:00",-13.209,20.93,-276.46437
"2019-06-10 18:00:00","2019-06-10 18:30:00",-10.392,22.29,-231.63768
"2019-06-10 18:30:00","2019-06-10 19:00:00",-10.102,20.79,-210.02058
"2019-06-10 19:00:00","2019-06-10 19:30:00",-0.139,27.38,-3.80582
"2019-06-10 19:30:00","2019-06-10 20:00:00",-3.65,24.39,-89.0235
"2019-06-10 20:00:00","2019-06-10 20:30:00",-4.063,23.44,-95.23672
"2019-06-10 20:30:00","2019-06-10 21:00:00",-13.713,25.94,-355.71522
"2019-06-10 21:00:00","2019-06-10 21:30:00",-11.98,28.27,-338.6746
"2019-06-10 21:30:00","2019-06-10 22:00:00",-9.284,27.71,-257.25964
"2019-06-10 22:00:00","2019-06-10 22:30:00",-23.255,20.31,-472.30905
"2019-06-10 22:30:00","2019-06-10 23:00:00",-17.797,22.22,-395.44934
"2019-06-10 23:00:00","2019-06-10 23:30:00",-8.485,32.4,-274.914
"2019-06-10 23:30:00","2019-06-11 00:00:00",1.882,23.23,43.71886
"2019-06-11 00:00:00","2019-06-11 00:30:00",-8.485,32.4,NULL
"2019-06-11 00:30:00","2019-06-11 01:00:00",1.882,23.23,NULL
"2019-06-11 01:00:00","2019-06-11 01:30:00",11.804,37.71,445.12884
"2019-06-11 01:30:00","2019-06-11 02:00:00",11.599,29.21,338.80679
"2019-06-11 02:00:00","2019-06-11 02:30:00",27.751,52.94,1469.13794
"2019-06-11 02:30:00","2019-06-11 03:00:00",27.449,54.62,1499.26438
"2019-06-11 03:00:00","2019-06-11 03:30:00",24.797,60.59,1502.45023
"2019-06-11 03:30:00","2019-06-11 04:00:00",25.964,61.64,1600.42096
"2019-06-11 04:00:00","2019-06-11 04:30:00",26.291,59.1,1553.7981
"2019-06-11 04:30:00","2019-06-11 05:00:00",28.954,48.93,1416.71922
"2019-06-11 05:00:00","2019-06-11 05:30:00",18.945,24.01,454.86945
"2019-06-11 05:30:00","2019-06-11 06:00:00",22.087,29.82,658.63434
"2019-06-11 06:00:00","2019-06-11 06:30:00",13.091,22.46,294.02386
"2019-06-11 06:30:00","2019-06-11 07:00:00",7.761,23.33,181.06413
"2019-06-11 07:00:00","2019-06-11 07:30:00",7.164,37.61,269.43804
"2019-06-11 07:30:00","2019-06-11 08:00:00",23.142,45.42,1051.10964
"2019-06-11 08:00:00","2019-06-11 08:30:00",26.176,35.4,926.6304
"2019-06-11 08:30:00","2019-06-11 09:00:00",14.693,28.99,425.95007
"2019-06-11 09:00:00","2019-06-11 09:30:00",20.253,36.15,732.14595
"2019-06-11 09:30:00","2019-06-11 10:00:00",24.509,22,539.198
"2019-06-11 10:00:00","2019-06-11 10:30:00",34.016,28.67,975.23872
"2019-06-11 10:30:00","2019-06-11 11:00:00",40.571,25,1014.275
"2019-06-11 11:00:00","2019-06-11 11:30:00",32.411,24.21,784.67031
"2019-06-11 11:30:00","2019-06-11 12:00:00",11.514,17.77,204.60378
"2019-06-11 12:00:00","2019-06-11 12:30:00",10.226,16,163.616
"2019-06-11 12:30:00","2019-06-11 13:00:00",6.61,20.5,135.505
"2019-06-11 13:00:00","2019-06-11 13:30:00",12.339,16,197.424
"2019-06-11 13:00:00","2019-06-11 13:30:00",17.576,16,281.216
"2019-06-11 13:30:00","2019-06-11 14:00:00",15.89,22.42,356.2538
"2019-06-11 13:30:00","2019-06-11 14:00:00",17.503,16,280.048
"2019-06-11 14:00:00","2019-06-11 14:30:00",17.529,20.12,352.68348
"2019-06-11 14:30:00","2019-06-11 15:00:00",21.483,16,343.728
"2019-06-11 15:00:00","2019-06-11 15:30:00",26.767,18.77,502.41659
"2019-06-11 15:30:00","2019-06-11 16:00:00",30.76,19.27,592.7452
"2019-06-11 16:00:00","2019-06-11 16:30:00",36.572,59.66,2181.88552
"2019-06-11 16:30:00","2019-06-11 17:00:00",38.011,65.9,2504.9249
"2019-06-11 17:00:00","2019-06-11 17:30:00",38.772,79.76,3092.45472
"2019-06-11 17:30:00","2019-06-11 18:00:00",38.011,65.9,NULL
"2019-06-11 18:00:00","2019-06-11 18:30:00",38.772,79.76,NULL
"2019-06-11 20:30:00","2019-06-11 21:00:00",27.789,68.35,1899.37815
"2019-06-11 21:00:00","2019-06-11 21:30:00",28.069,47.61,1336.36509
"2019-06-11 21:30:00","2019-06-11 22:00:00",53.311,67.23,3584.09853
"2019-06-11 22:00:00","2019-06-11 22:30:00",41.726,54.94,2292.42644
"2019-06-11 22:30:00","2019-06-11 23:00:00",26.942,24.04,647.68568
"2019-06-11 23:00:00","2019-06-11 23:30:00",23.312,27.41,638.98192
"2019-06-11 23:30:00","2019-06-12 00:00:00",18.555,24.59,456.26745
"2019-06-12 00:00:00","2019-06-12 00:30:00",23.312,27.41,NULL
"2019-06-12 00:30:00","2019-06-12 01:00:00",18.555,24.59,NULL
"2019-06-12 08:00:00","2019-06-12 08:30:00",0,58.28,0
"2019-06-12 08:30:00","2019-06-12 09:00:00",0,58.28,0
"2019-06-12 09:00:00","2019-06-12 09:30:00",0,51.46,0
"2019-06-12 09:30:00","2019-06-12 10:00:00",0,51.45,0
"2019-06-12 10:00:00","2019-06-12 10:30:00",0,49.52,0
"2019-06-12 10:30:00","2019-06-12 11:00:00",0,49.52,0
"2019-06-12 11:00:00","2019-06-12 11:30:00",0,45.38,0
"2019-06-12 11:30:00","2019-06-12 12:00:00",0,45.34,0
"2019-06-12 12:00:00","2019-06-12 12:30:00",0,42.42,0
"2019-06-12 12:30:00","2019-06-12 13:00:00",0,42.31,0
"2019-06-12 13:00:00","2019-06-12 13:30:00",0,38.53,0
"2019-06-12 13:00:00","2019-06-12 13:30:00",0,36.78,0
"2019-06-12 13:30:00","2019-06-12 14:00:00",0,38.46,0
"2019-06-12 13:30:00","2019-06-12 14:00:00",0,36.75,0
"2019-06-12 14:00:00","2019-06-12 14:30:00",0,36.78,0
"2019-06-12 14:30:00","2019-06-12 15:00:00",NULL,36.75,NULL
"2019-06-12 15:00:00","2019-06-12 15:30:00",0,42.28,0
"2019-06-12 15:30:00","2019-06-12 16:00:00",0,42.45,0
"2019-06-12 16:00:00","2019-06-12 16:30:00",0,52.62,0
"2019-06-12 16:30:00","2019-06-12 17:00:00",0,52.78,0
"2019-06-12 17:00:00","2019-06-12 17:30:00",0,51.08,0
"2019-06-12 17:30:00","2019-06-12 18:00:00",0,51.06,0
"2019-06-12 18:00:00","2019-06-12 18:30:00",0,47.51,0
"2019-06-12 18:30:00","2019-06-12 19:00:00",0,47.13,0
"2019-06-12 19:00:00","2019-06-12 19:30:00",0,39.29,0
"2019-06-12 19:30:00","2019-06-12 20:00:00",0,39.13,0
"2019-06-12 20:00:00","2019-06-12 20:30:00",0,43.5,0
"2019-06-12 20:30:00","2019-06-12 21:00:00",0,43.89,0
"2019-06-12 21:00:00","2019-06-12 21:30:00",0,39.82,0
"2019-06-12 21:30:00","2019-06-12 22:00:00",0,39.58,0
"2019-06-12 22:00:00","2019-06-12 22:30:00",0,38.51,0
"2019-06-12 22:30:00","2019-06-12 23:00:00",0,38.49,0
"2019-06-12 23:00:00","2019-06-12 23:30:00",0,31.82,0
"2019-06-12 23:30:00","2019-06-13 00:00:00",0,31.82,0
"2019-06-13 00:00:00","2019-06-13 00:30:00",NULL,31.82,NULL
"2019-06-13 00:30:00","2019-06-13 01:00:00",NULL,31.82,NULL
"2019-06-13 01:00:00","2019-06-13 01:30:00",0,28.39,0
"2019-06-13 01:30:00","2019-06-13 02:00:00",0,28.37,0
"2019-06-13 02:00:00","2019-06-13 02:30:00",0,26.31,0
"2019-06-13 02:30:00","2019-06-13 03:00:00",0,26.3,0
"2019-06-13 03:00:00","2019-06-13 03:30:00",0,25.92,0
"2019-06-13 03:30:00","2019-06-13 04:00:00",0,25.91,0
"2019-06-13 04:00:00","2019-06-13 04:30:00",0,25.83,0
"2019-06-13 04:30:00","2019-06-13 05:00:00",0,25.82,0
"2019-06-13 05:00:00","2019-06-13 05:30:00",0,25.84,0
"2019-06-13 05:30:00","2019-06-13 06:00:00",0,25.86,0
"2019-06-13 06:00:00","2019-06-13 06:30:00",0,32.02,0
"2019-06-13 06:30:00","2019-06-13 07:00:00",0,32.12,0
"2019-06-13 07:00:00","2019-06-13 07:30:00",0,38.01,0
"2019-06-13 07:30:00","2019-06-13 08:00:00",0,38.17,0
"2019-06-13 08:00:00","2019-06-13 08:30:00",0,45.51,0
"2019-06-13 08:30:00","2019-06-13 09:00:00",0,45.48,0
"2019-06-13 09:00:00","2019-06-13 09:30:00",0,41.99,0
"2019-06-13 09:30:00","2019-06-13 10:00:00",0,41.88,0
"2019-06-13 10:00:00","2019-06-13 10:30:00",0,42.78,0
"2019-06-13 10:30:00","2019-06-13 11:00:00",0,42.75,0
"2019-06-13 11:30:00","2019-06-13 12:00:00",0,41.99,0
"2019-06-13 12:00:00","2019-06-13 12:30:00",0,42.8,0
"2019-06-13 13:00:00","2019-06-13 13:30:00",0,40.78,0
"2019-06-13 13:30:00","2019-06-13 14:00:00",0,38.23,0
"2019-06-13 13:30:00","2019-06-13 14:00:00",0,40.78,0
"2019-06-13 14:00:00","2019-06-13 14:30:00",0,37.17,0
"2019-06-13 14:30:00","2019-06-13 15:00:00",0,37.13,0
"2019-06-13 15:00:00","2019-06-13 15:30:00",30.397,31.98,972.09606
"2019-06-13 15:30:00","2019-06-13 16:00:00",44.744,91.56,4096.76064
"2019-06-13 16:00:00","2019-06-13 16:30:00",53.007,126.01,6679.41207
"2019-06-13 16:30:00","2019-06-13 17:00:00",53.056,230.09,12207.65504
"2019-06-13 17:00:00","2019-06-13 17:30:00",58.948,264.4,15585.8512
"2019-06-13 17:30:00","2019-06-13 18:00:00",56.681,316.97,17966.17657
"2019-06-13 18:00:00","2019-06-13 18:30:00",43.642,110.79,4835.09718
"2019-06-13 18:30:00","2019-06-13 19:00:00",40.09,157.99,6333.8191
"2019-06-13 19:00:00","2019-06-13 19:30:00",31.086,32.65,1014.9579
"2019-06-13 19:30:00","2019-06-13 20:00:00",31.055,54.67,1697.77685
"2019-06-13 20:00:00","2019-06-13 20:30:00",28.403,39.03,1108.56909
"2019-06-13 20:30:00","2019-06-13 21:00:00",23.195,29.44,682.8608
"2019-06-13 21:00:00","2019-06-13 21:30:00",17.602,25.98,457.29996
"2019-06-13 21:30:00","2019-06-13 22:00:00",10.487,23.82,249.80034
"2019-06-13 22:00:00","2019-06-13 22:30:00",14.379,32.15,462.28485
"2019-06-13 22:30:00","2019-06-13 23:00:00",15.114,48.97,740.13258
"2019-06-13 23:00:00","2019-06-13 23:30:00",3.318,29.11,96.58698
"2019-06-13 23:30:00","2019-06-14 00:00:00",-2.088,23.95,-50.0076
"2019-06-14 00:00:00","2019-06-14 00:30:00",3.318,29.11,NULL
"2019-06-14 00:30:00","2019-06-14 01:00:00",-2.088,23.95,NULL
"2019-06-14 01:00:00","2019-06-14 01:30:00",8.798,35.42,311.62516
"2019-06-14 01:30:00","2019-06-14 02:00:00",4.48,23.45,105.056
"2019-06-14 02:00:00","2019-06-14 02:30:00",-0.632,29.11,-18.39752
"2019-06-14 02:30:00","2019-06-14 03:00:00",0,38.39,0
"2019-06-14 03:00:00","2019-06-14 03:30:00",11.118,22.88,254.37984
"2019-06-14 03:30:00","2019-06-14 04:00:00",5.41,22.82,123.4562
"2019-06-14 04:00:00","2019-06-14 04:30:00",-0.196,-23.03,4.51388
"2019-06-14 04:30:00","2019-06-14 05:00:00",-8.58,19.2,-164.736
"2019-06-14 05:00:00","2019-06-14 05:30:00",-10.632,25.52,-271.32864
"2019-06-14 05:30:00","2019-06-14 06:00:00",-7.516,28.83,-216.68628
"2019-06-14 06:00:00","2019-06-14 06:30:00",-4.781,31.12,-148.78472
"2019-06-14 06:30:00","2019-06-14 07:00:00",-9.217,28.99,-267.20083
"2019-06-14 07:00:00","2019-06-14 07:30:00",1.767,27.47,48.53949
"2019-06-14 07:30:00","2019-06-14 08:00:00",14.03,24.63,345.5589
"2019-06-14 08:00:00","2019-06-14 08:30:00",19.405,26.93,522.57665
"2019-06-14 08:30:00","2019-06-14 09:00:00",21.111,32.18,679.35198
"2019-06-14 09:00:00","2019-06-14 09:30:00",21.655,58.23,1260.97065
"2019-06-14 09:30:00","2019-06-14 10:00:00",20.806,58.2,1210.9092
"2019-06-14 10:00:00","2019-06-14 10:30:00",20.911,58.1,1214.9291
"2019-06-14 10:30:00","2019-06-14 11:00:00",20.773,32.66,678.44618
"2019-06-14 11:00:00","2019-06-14 11:30:00",21.376,30.16,644.70016
"2019-06-14 11:30:00","2019-06-14 12:00:00",23.955,29.53,707.39115
"2019-06-14 12:00:00","2019-06-14 12:30:00",18.465,25.42,469.3803
"2019-06-14 12:30:00","2019-06-14 13:00:00",18.598,47.16,877.08168
"2019-06-14 13:00:00","2019-06-14 13:30:00",14.45,24.53,354.4585
"2019-06-14 13:00:00","2019-06-14 13:30:00",11.15,20.04,223.446
"2019-06-14 13:30:00","2019-06-14 14:00:00",3.428,23.92,81.99776
"2019-06-14 13:30:00","2019-06-14 14:00:00",17.659,31.83,562.08597
"2019-06-14 14:00:00","2019-06-14 14:30:00",17.804,25.77,458.80908
"2019-06-14 14:30:00","2019-06-14 15:00:00",17.498,24.93,436.22514
"2019-06-14 15:00:00","2019-06-14 15:30:00",23.033,48.3,1112.4939
"2019-06-14 15:30:00","2019-06-14 16:00:00",32.559,33.89,1103.42451
"2019-06-14 16:00:00","2019-06-14 16:30:00",38.637,38.41,1484.04717
"2019-06-14 16:30:00","2019-06-14 17:00:00",33.311,34.63,1153.55993
"2019-06-14 17:00:00","2019-06-14 17:30:00",24.924,37.99,946.86276
"2019-06-14 17:30:00","2019-06-14 18:00:00",27.887,32.42,904.09654
"2019-06-14 18:00:00","2019-06-14 18:30:00",25.276,41.02,1036.82152
"2019-06-14 18:30:00","2019-06-14 19:00:00",19.871,45.87,911.48277
"2019-06-14 19:00:00","2019-06-14 19:30:00",18.102,31.53,570.75606
"2019-06-14 19:30:00","2019-06-14 20:00:00",19.985,33.95,678.49075
"2019-06-14 20:00:00","2019-06-14 20:30:00",25.345,70.2,1779.219
"2019-06-14 20:30:00","2019-06-14 21:00:00",15.364,182.27,2800.39628
"2019-06-14 21:00:00","2019-06-14 21:30:00",17.366,290.55,5045.6913
"2019-06-14 21:30:00","2019-06-14 22:00:00",13.534,38.66,523.22444
